1,1
2,0.5
3,0.333333
4,0.25
5,0.2
6,0.166667
7,0.142857
8,0.125
9,0.111111
10,0.1
11,0.0909091
12,0.166667
13,0.153846
14,0.142857
15,0.133333
16,0.125
17,0.117647
18,0.111111
19,0.105263
20,0.1
21,0.0952381
22,0.0909091
23,0.130435
24,0.125
25,0.12
26,0.115385
27,0.111111
28,0.107143
29,0.103448
30,0.1
31,0.0967742
32,0.09375
33,0.0909091
34,0.0882353
35,0.114286
36,0.111111
37,0.108108
38,0.105263
39,0.102564
40,0.125
41,0.121951
42,0.119048
43,0.116279
44,0.113636
45,0.111111
46,0.108696
47,0.106383
48,0.104167
49,0.102041
50,0.1
51,0.0980392
52,0.0961538
53,0.0943396
54,0.0925926
55,0.0909091
56,0.0892857
57,0.105263
58,0.103448
59,0.101695
60,0.116667
61,0.114754
62,0.112903
63,0.111111
64,0.109375
65,0.107692
66,0.106061
67,0.104478
68,0.117647
69,0.115942
70,0.114286
71,0.126761
72,0.138889
73,0.136986
74,0.135135
75,0.146667
76,0.157895
77,0.155844
78,0.153846
79,0.151899
80,0.15
81,0.160494
82,0.158537
83,0.156627
84,0.154762
85,0.152941
86,0.151163
87,0.149425
88,0.147727
89,0.146067
90,0.144444
91,0.142857
92,0.141304
93,0.139785
94,0.138298
95,0.136842
96,0.135417
97,0.134021
98,0.142857
99,0.151515
100,0.15
101,0.148515
102,0.147059
103,0.145631
104,0.144231
105,0.142857
106,0.141509
107,0.140187
108,0.138889
109,0.137615
110,0.136364
111,0.135135
112,0.133929
113,0.132743
114,0.140351
115,0.13913
116,0.137931
117,0.145299
118,0.144068
119,0.142857
120,0.141667
121,0.140496
122,0.139344
123,0.146341
124,0.145161
125,0.144
126,0.142857
127,0.141732
128,0.140625
129,0.139535
130,0.138462
131,0.145038
132,0.143939
133,0.142857
134,0.141791
135,0.140741
136,0.139706
137,0.138686
138,0.137681
139,0.136691
140,0.135714
141,0.141844
142,0.140845
143,0.13986
144,0.138889
145,0.137931
146,0.136986
147,0.136054
148,0.135135
149,0.134228
150,0.133333
151,0.13245
152,0.131579
153,0.130719
154,0.12987
155,0.129032
156,0.134615
157,0.140127
158,0.14557
159,0.144654
160,0.14375
161,0.142857
162,0.141975
163,0.141104
164,0.140244
165,0.145455
166,0.144578
167,0.143713
168,0.14881
169,0.147929
170,0.147059
171,0.146199
172,0.145349
173,0.144509
174,0.143678
175,0.142857
176,0.147727
177,0.146893
178,0.146067
179,0.145251
180,0.15
181,0.154696
182,0.159341
183,0.15847
184,0.157609
185,0.156757
186,0.155914
187,0.15508
188,0.159574
189,0.15873
190,0.157895
191,0.157068
192,0.15625
193,0.15544
194,0.159794
195,0.158974
196,0.158163
197,0.15736
198,0.161616
199,0.160804
200,0.165
201,0.169154
202,0.168317
203,0.167488
204,0.166667
205,0.170732
206,0.169903
207,0.169082
208,0.168269
209,0.167464
210,0.166667
211,0.170616
212,0.174528
213,0.173709
214,0.172897
215,0.172093
216,0.171296
217,0.170507
218,0.169725
219,0.16895
220,0.168182
221,0.167421
222,0.166667
223,0.165919
224,0.169643
225,0.168889
226,0.168142
227,0.167401
228,0.166667
229,0.165939
230,0.165217
231,0.164502
232,0.163793
233,0.16309
234,0.162393
235,0.161702
236,0.165254
237,0.164557
238,0.163866
239,0.16318
240,0.1625
241,0.161826
242,0.161157
243,0.160494
244,0.159836
245,0.159184
246,0.158537
247,0.157895
248,0.157258
249,0.160643
250,0.16
251,0.159363
252,0.15873
253,0.158103
254,0.15748
255,0.156863
256,0.15625
257,0.155642
258,0.155039
259,0.15444
260,0.153846
261,0.157088
262,0.156489
263,0.159696
264,0.159091
265,0.162264
266,0.161654
267,0.161049
268,0.160448
269,0.163569
270,0.162963
271,0.162362
272,0.165441
273,0.164835
274,0.164234
275,0.163636
276,0.163043
277,0.162455
278,0.161871
279,0.16129
280,0.160714
281,0.160142
282,0.163121
283,0.162544
284,0.161972
285,0.161404
286,0.160839
287,0.160279
288,0.159722
289,0.16263
290,0.165517
291,0.168385
292,0.167808
293,0.167235
294,0.166667
295,0.166102
296,0.165541
297,0.16835
298,0.167785
299,0.167224
300,0.166667
301,0.166113
302,0.165563
303,0.165017
304,0.164474
305,0.163934
306,0.163399
307,0.162866
308,0.162338
309,0.161812
310,0.164516
311,0.163987
312,0.163462
313,0.162939
314,0.165605
315,0.165079
316,0.164557
317,0.164038
318,0.163522
319,0.163009
320,0.1625
321,0.161994
322,0.161491
323,0.164087
324,0.16358
325,0.163077
326,0.162577
327,0.165138
328,0.164634
329,0.164134
330,0.163636
331,0.166163
332,0.165663
333,0.165165
334,0.164671
335,0.164179
336,0.16369
337,0.163205
338,0.162722
339,0.165192
340,0.164706
341,0.164223
342,0.163743
343,0.163265
344,0.162791
345,0.165217
346,0.16474
347,0.164265
348,0.163793
349,0.163324
350,0.162857
351,0.165242
352,0.164773
353,0.164306
354,0.163842
355,0.16338
356,0.162921
357,0.162465
358,0.162011
359,0.16156
360,0.161111
361,0.160665
362,0.160221
363,0.15978
364,0.159341
365,0.158904
366,0.15847
367,0.158038
368,0.157609
369,0.157182
370,0.156757
371,0.156334
372,0.155914
373,0.155496
374,0.15508
375,0.154667
376,0.154255
377,0.153846
378,0.153439
379,0.153034
380,0.152632
381,0.152231
382,0.151832
383,0.154047
384,0.153646
385,0.153247
386,0.15285
387,0.152455
388,0.152062
389,0.151671
390,0.151282
391,0.150895
392,0.15051
393,0.150127
394,0.149746
395,0.151899
396,0.151515
397,0.151134
398,0.150754
399,0.150376
400,0.15
401,0.149626
402,0.151741
403,0.151365
404,0.15099
405,0.153086
406,0.152709
407,0.152334
408,0.154412
409,0.154034
410,0.153659
411,0.153285
412,0.152913
413,0.152542
414,0.152174
415,0.151807
416,0.151442
417,0.151079
418,0.150718
419,0.150358
420,0.15
421,0.149644
422,0.149289
423,0.148936
424,0.148585
425,0.148235
426,0.147887
427,0.147541
428,0.147196
429,0.146853
430,0.146512
431,0.146172
432,0.145833
433,0.147806
434,0.147465
435,0.147126
436,0.149083
437,0.15103
438,0.150685
439,0.150342
440,0.15
441,0.14966
442,0.149321
443,0.148984
444,0.148649
445,0.148315
446,0.147982
447,0.147651
448,0.147321
449,0.146993
450,0.146667
451,0.146341
452,0.146018
453,0.145695
454,0.145374
455,0.145055
456,0.144737
457,0.14442
458,0.144105
459,0.143791
460,0.143478
461,0.143167
462,0.142857
463,0.144708
464,0.144397
465,0.144086
466,0.143777
467,0.143469
468,0.143162
469,0.144989
470,0.144681
471,0.144374
472,0.144068
473,0.143763
474,0.14557
475,0.145263
476,0.144958
477,0.144654
478,0.146444
479,0.146138
480,0.145833
481,0.14553
482,0.147303
483,0.146998
484,0.146694
485,0.146392
486,0.146091
487,0.145791
488,0.145492
489,0.145194
490,0.144898
491,0.144603
492,0.144309
493,0.144016
494,0.143725
495,0.145455
496,0.145161
497,0.144869
498,0.144578
499,0.144289
500,0.144
501,0.143713
502,0.143426
503,0.143141
504,0.142857
505,0.142574
506,0.142292
507,0.142012
508,0.141732
509,0.141454
510,0.141176
511,0.1409
512,0.142578
513,0.1423
514,0.142023
515,0.141748
516,0.141473
517,0.141199
518,0.140927
519,0.140655
520,0.142308
521,0.142035
522,0.141762
523,0.141491
524,0.141221
525,0.140952
526,0.140684
527,0.140417
528,0.142045
529,0.141777
530,0.141509
531,0.141243
532,0.140977
533,0.140713
534,0.140449
535,0.140187
536,0.139925
537,0.139665
538,0.139405
539,0.141002
540,0.142593
541,0.142329
542,0.142066
543,0.141805
544,0.143382
545,0.143119
546,0.142857
547,0.142596
548,0.144161
549,0.143898
550,0.143636
551,0.143376
552,0.144928
553,0.144665
554,0.144404
555,0.145946
556,0.145683
557,0.145422
558,0.145161
559,0.144902
560,0.144643
561,0.144385
562,0.144128
563,0.143872
564,0.143617
565,0.143363
566,0.14311
567,0.142857
568,0.142606
569,0.142355
570,0.142105
571,0.141856
572,0.141608
573,0.141361
574,0.141115
575,0.142609
576,0.142361
577,0.142114
578,0.143599
579,0.145078
580,0.144828
581,0.144578
582,0.14433
583,0.144082
584,0.145548
585,0.145299
586,0.145051
587,0.146508
588,0.146259
589,0.14601
590,0.145763
591,0.145516
592,0.14527
593,0.145025
594,0.144781
595,0.144538
596,0.144295
597,0.144054
598,0.143813
599,0.143573
600,0.143333
601,0.143095
602,0.142857
603,0.14262
604,0.142384
605,0.142149
606,0.141914
607,0.143328
608,0.143092
609,0.142857
610,0.142623
611,0.14239
612,0.142157
613,0.141925
614,0.141694
615,0.143089
616,0.142857
617,0.142626
618,0.142395
619,0.142165
620,0.141935
621,0.141707
622,0.141479
623,0.141252
624,0.141026
625,0.1408
626,0.140575
627,0.140351
628,0.140127
629,0.139905
630,0.139683
631,0.139461
632,0.139241
633,0.139021
634,0.138801
635,0.138583
636,0.138365
637,0.138148
638,0.139498
639,0.13928
640,0.139063
641,0.140406
642,0.141745
643,0.141524
644,0.141304
645,0.141085
646,0.140867
647,0.140649
648,0.140432
649,0.140216
650,0.14
651,0.139785
652,0.139571
653,0.139357
654,0.139144
655,0.138931
656,0.13872
657,0.14003
658,0.139818
659,0.141123
660,0.140909
661,0.140696
662,0.141994
663,0.14178
664,0.141566
665,0.141353
666,0.141141
667,0.14093
668,0.140719
669,0.140508
670,0.140299
671,0.140089
672,0.139881
673,0.139673
674,0.139466
675,0.139259
676,0.139053
677,0.138848
678,0.138643
679,0.138439
680,0.138235
681,0.139501
682,0.139296
683,0.139092
684,0.138889
685,0.138686
686,0.138484
687,0.138282
688,0.139535
689,0.139332
690,0.13913
691,0.138929
692,0.138728
693,0.139971
694,0.139769
695,0.139568
696,0.139368
697,0.139168
698,0.140401
699,0.1402
700,0.141429
701,0.141227
702,0.141026
703,0.140825
704,0.140625
705,0.140426
706,0.140227
707,0.140028
708,0.139831
709,0.139633
710,0.139437
711,0.139241
712,0.139045
713,0.13885
714,0.138655
715,0.138462
716,0.138268
717,0.138075
718,0.139276
719,0.139082
720,0.138889
721,0.140083
722,0.139889
723,0.141079
724,0.142265
725,0.142069
726,0.141873
727,0.143054
728,0.142857
729,0.142661
730,0.143836
731,0.143639
732,0.143443
733,0.143247
734,0.143052
735,0.144218
736,0.144022
737,0.143826
738,0.143631
739,0.143437
740,0.143243
741,0.14305
742,0.144205
743,0.145357
744,0.145161
745,0.144966
746,0.146113
747,0.145917
748,0.145722
749,0.145527
750,0.146667
751,0.146471
752,0.146277
753,0.14741
754,0.147215
755,0.14702
756,0.146825
757,0.146631
758,0.146438
759,0.146245
760,0.146053
761,0.145861
762,0.145669
763,0.145478
764,0.145288
765,0.145098
766,0.144909
767,0.14472
768,0.145833
769,0.145644
770,0.145455
771,0.145266
772,0.145078
773,0.14489
774,0.145995
775,0.145806
776,0.145619
777,0.145431
778,0.145244
779,0.145058
780,0.144872
781,0.144686
782,0.144501
783,0.144317
784,0.144133
785,0.143949
786,0.143766
787,0.143583
788,0.143401
789,0.143219
790,0.143038
791,0.142857
792,0.142677
793,0.142497
794,0.142317
795,0.142138
796,0.14196
797,0.141782
798,0.141604
799,0.142678
800,0.1425
801,0.142322
802,0.143392
803,0.143213
804,0.143035
805,0.142857
806,0.14268
807,0.142503
808,0.143564
809,0.143387
810,0.14321
811,0.143033
812,0.142857
813,0.142681
814,0.142506
815,0.142331
816,0.143382
817,0.144431
818,0.144254
819,0.144078
820,0.145122
821,0.144945
822,0.144769
823,0.145808
824,0.145631
825,0.145455
826,0.146489
827,0.146312
828,0.146135
829,0.147165
830,0.148193
831,0.148014
832,0.147837
833,0.147659
834,0.147482
835,0.147305
836,0.147129
837,0.148148
838,0.149165
839,0.148987
840,0.14881
841,0.148633
842,0.148456
843,0.14828
844,0.148104
845,0.147929
846,0.147754
847,0.14758
848,0.148585
849,0.14841
850,0.148235
851,0.148061
852,0.147887
853,0.148886
854,0.148712
855,0.148538
856,0.148364
857,0.148191
858,0.148019
859,0.147846
860,0.147674
861,0.148664
862,0.148492
863,0.14832
864,0.148148
865,0.147977
866,0.148961
867,0.148789
868,0.148618
869,0.149597
870,0.149425
871,0.149254
872,0.149083
873,0.148912
874,0.148741
875,0.148571
876,0.148402
877,0.148233
878,0.148064
879,0.147895
880,0.147727
881,0.14756
882,0.147392
883,0.147225
884,0.147059
885,0.146893
886,0.146727
887,0.146561
888,0.146396
889,0.146232
890,0.146067
891,0.145903
892,0.14574
893,0.145577
894,0.145414
895,0.145251
896,0.145089
897,0.144928
898,0.144766
899,0.144605
900,0.144444
901,0.144284
902,0.144124
903,0.145072
904,0.144912
905,0.144751
906,0.144592
907,0.144432
908,0.144273
909,0.144114
910,0.145055
911,0.144896
912,0.144737
913,0.144578
914,0.14442
915,0.144262
916,0.144105
917,0.143948
918,0.143791
919,0.143634
920,0.144565
921,0.145494
922,0.145336
923,0.145179
924,0.145022
925,0.145946
926,0.146868
927,0.14671
928,0.146552
929,0.146394
930,0.146237
931,0.146079
932,0.145923
933,0.145766
934,0.14561
935,0.145455
936,0.145299
937,0.145144
938,0.144989
939,0.1459
940,0.145745
941,0.146652
942,0.146497
943,0.146341
944,0.146186
945,0.146032
946,0.145877
947,0.145723
948,0.146624
949,0.14647
950,0.147368
951,0.147213
952,0.147059
953,0.146905
954,0.146751
955,0.146597
956,0.146444
957,0.14629
958,0.147182
959,0.147028
960,0.146875
961,0.147763
962,0.148649
963,0.148494
964,0.14834
965,0.149223
966,0.149068
967,0.148914
968,0.14876
969,0.148607
970,0.148454
971,0.148301
972,0.148148
973,0.147996
974,0.147844
975,0.147692
976,0.147541
977,0.14739
978,0.147239
979,0.14811
980,0.147959
981,0.147808
982,0.147658
983,0.147508
984,0.148374
985,0.148223
986,0.149087
987,0.148936
988,0.148785
989,0.148635
990,0.148485
991,0.148335
992,0.148185
993,0.148036
994,0.147887
995,0.147739
996,0.14759
997,0.147442
998,0.147295
999,0.147147
1000,0.147
1001,0.147852
